cart_event_id,session_id,product_id,event_time,action
571,771,39,2023-06-12 21:00:00,view
572,1158,53,2023-06-12 21:30:00,add_to_cart
573,4108,67,2023-06-12 22:00:00,add_to_cart
574,275,34,2023-06-12 22:30:00,add_to_cart
575,2996,69,2023-06-12 23:00:00,view
576,1120,24,2023-06-12 23:30:00,view
577,4553,16,2023-06-13 00:00:00,add_to_cart
578,1647,67,2023-06-13 00:30:00,add_to_cart
579,4472,9,2023-06-13 01:00:00,view
580,589,78,2023-06-13 01:30:00,add_to_cart
581,992,59,2023-06-13 02:00:00,add_to_cart
582,1765,24,2023-06-13 02:30:00,view
583,818,26,2023-06-13 03:00:00,add_to_cart
584,1187,49,2023-06-13 03:30:00,add_to_cart
585,3782,79,2023-06-13 04:00:00,view
586,2372,74,2023-06-13 04:30:00,add_to_cart
587,2473,56,2023-06-13 05:00:00,view
588,4901,18,2023-06-13 05:30:00,view
589,2778,58,2023-06-13 06:00:00,add_to_cart
590,615,12,2023-06-13 06:30:00,view
591,4822,28,2023-06-13 07:00:00,add_to_cart
592,4286,42,2023-06-13 07:30:00,add_to_cart
593,2477,13,2023-06-13 08:00:00,add_to_cart
594,2998,24,2023-06-13 08:30:00,add_to_cart
595,2630,54,2023-06-13 09:00:00,add_to_cart
596,3592,58,2023-06-13 09:30:00,view
597,338,6,2023-06-13 10:00:00,add_to_cart
598,3344,26,2023-06-13 10:30:00,add_to_cart
599,3018,63,2023-06-13 11:00:00,view
600,3841,59,2023-06-13 11:30:00,view
601,1818,53,2023-06-13 12:00:00,view
602,3308,60,2023-06-13 12:30:00,add_to_cart
603,2267,67,2023-06-13 13:00:00,add_to_cart
604,933,30,2023-06-13 13:30:00,add_to_cart
605,2184,61,2023-06-13 14:00:00,view
606,3575,20,2023-06-13 14:30:00,add_to_cart
607,1379,73,2023-06-13 15:00:00,view
608,486,73,2023-06-13 15:30:00,view
609,4393,3,2023-06-13 16:00:00,add_to_cart
610,1399,34,2023-06-13 16:30:00,view
611,1136,47,2023-06-13 17:00:00,add_to_cart
612,2776,65,2023-06-13 17:30:00,view
613,4324,38,2023-06-13 18:00:00,view
614,2428,45,2023-06-13 18:30:00,add_to_cart
615,417,35,2023-06-13 19:00:00,view
616,4353,29,2023-06-13 19:30:00,add_to_cart
617,277,38,2023-06-13 20:00:00,add_to_cart
618,3437,31,2023-06-13 20:30:00,add_to_cart
619,3104,40,2023-06-13 21:00:00,add_to_cart
620,2217,52,2023-06-13 21:30:00,add_to_cart
621,630,79,2023-06-13 22:00:00,add_to_cart
622,293,21,2023-06-13 22:30:00,view
623,3730,18,2023-06-13 23:00:00,view
624,4731,78,2023-06-13 23:30:00,view
625,1519,64,2023-06-14 00:00:00,view
626,1155,35,2023-06-14 00:30:00,add_to_cart
627,1941,44,2023-06-14 01:00:00,view
628,4997,61,2023-06-14 01:30:00,add_to_cart
629,2848,43,2023-06-14 02:00:00,add_to_cart
630,2583,23,2023-06-14 02:30:00,add_to_cart
631,4911,1,2023-06-14 03:00:00,add_to_cart
632,1437,45,2023-06-14 03:30:00,view
633,4923,24,2023-06-14 04:00:00,view
634,4054,11,2023-06-14 04:30:00,view
635,4765,61,2023-06-14 05:00:00,add_to_cart
636,1690,37,2023-06-14 05:30:00,add_to_cart
637,975,40,2023-06-14 06:00:00,add_to_cart
638,3200,62,2023-06-14 06:30:00,view
639,4321,73,2023-06-14 07:00:00,add_to_cart
640,1123,31,2023-06-14 07:30:00,view
641,3430,54,2023-06-14 08:00:00,add_to_cart
642,597,60,2023-06-14 08:30:00,view
643,2808,12,2023-06-14 09:00:00,view
644,1128,80,2023-06-14 09:30:00,view
645,2316,10,2023-06-14 10:00:00,add_to_cart
646,4711,46,2023-06-14 10:30:00,view
647,1218,42,2023-06-14 11:00:00,add_to_cart
648,4305,54,2023-06-14 11:30:00,add_to_cart
649,4941,29,2023-06-14 12:00:00,add_to_cart
650,617,6,2023-06-14 12:30:00,add_to_cart
651,1287,5,2023-06-14 13:00:00,add_to_cart
652,4828,3,2023-06-14 13:30:00,add_to_cart
653,2434,11,2023-06-14 14:00:00,view
654,1449,58,2023-06-14 14:30:00,add_to_cart
655,1405,46,2023-06-14 15:00:00,view
656,4154,78,2023-06-14 15:30:00,view
657,1187,67,2023-06-14 16:00:00,view
658,1532,22,2023-06-14 16:30:00,add_to_cart
659,3520,8,2023-06-14 17:00:00,add_to_cart
660,4691,61,2023-06-14 17:30:00,view
661,4944,12,2023-06-14 18:00:00,view
662,604,17,2023-06-14 18:30:00,view
663,247,78,2023-06-14 19:00:00,add_to_cart
664,71,79,2023-06-14 19:30:00,add_to_cart
665,4928,65,2023-06-14 20:00:00,add_to_cart
666,1946,38,2023-06-14 20:30:00,add_to_cart
667,505,22,2023-06-14 21:00:00,add_to_cart
668,3770,25,2023-06-14 21:30:00,view
669,2921,58,2023-06-14 22:00:00,add_to_cart
670,1536,66,2023-06-14 22:30:00,add_to_cart
671,2708,22,2023-06-14 23:00:00,add_to_cart
672,4773,65,2023-06-14 23:30:00,view
673,1614,76,2023-06-15 00:00:00,view
674,4640,35,2023-06-15 00:30:00,view
675,4814,65,2023-06-15 01:00:00,view
676,492,46,2023-06-15 01:30:00,add_to_cart
677,706,28,2023-06-15 02:00:00,add_to_cart
678,605,70,2023-06-15 02:30:00,view
679,346,36,2023-06-15 03:00:00,add_to_cart
680,3104,55,2023-06-15 03:30:00,view
681,2475,61,2023-06-15 04:00:00,add_to_cart
682,776,13,2023-06-15 04:30:00,view
683,4222,31,2023-06-15 05:00:00,add_to_cart
684,3019,56,2023-06-15 05:30:00,add_to_cart
685,881,43,2023-06-15 06:00:00,add_to_cart
686,1006,69,2023-06-15 06:30:00,view
687,3474,80,2023-06-15 07:00:00,view
688,351,22,2023-06-15 07:30:00,add_to_cart
689,4784,52,2023-06-15 08:00:00,view
690,3572,32,2023-06-15 08:30:00,add_to_cart
691,4075,14,2023-06-15 09:00:00,add_to_cart
692,4243,50,2023-06-15 09:30:00,view
693,1017,16,2023-06-15 10:00:00,add_to_cart
694,2358,11,2023-06-15 10:30:00,add_to_cart
695,3994,78,2023-06-15 11:00:00,view
696,4851,15,2023-06-15 11:30:00,add_to_cart
697,3695,16,2023-06-15 12:00:00,view
698,2608,77,2023-06-15 12:30:00,view
699,4761,32,2023-06-15 13:00:00,add_to_cart
700,989,7,2023-06-15 13:30:00,add_to_cart
701,1604,49,2023-06-15 14:00:00,add_to_cart
702,2364,46,2023-06-15 14:30:00,view
703,1930,4,2023-06-15 15:00:00,add_to_cart
704,3513,2,2023-06-15 15:30:00,view
705,2467,50,2023-06-15 16:00:00,view
706,2729,7,2023-06-15 16:30:00,add_to_cart
707,3843,76,2023-06-15 17:00:00,add_to_cart
708,1053,56,2023-06-15 17:30:00,add_to_cart
709,3173,59,2023-06-15 18:00:00,view
710,1727,30,2023-06-15 18:30:00,add_to_cart
711,940,29,2023-06-15 19:00:00,view
712,4567,65,2023-06-15 19:30:00,view
713,524,69,2023-06-15 20:00:00,add_to_cart
714,2836,26,2023-06-15 20:30:00,add_to_cart
715,806,61,2023-06-15 21:00:00,view
716,1016,45,2023-06-15 21:30:00,view
717,3070,72,2023-06-15 22:00:00,add_to_cart
718,4211,16,2023-06-15 22:30:00,add_to_cart
719,1280,37,2023-06-15 23:00:00,view
720,2843,44,2023-06-15 23:30:00,add_to_cart
721,404,17,2023-06-16 00:00:00,view
722,180,4,2023-06-16 00:30:00,view
723,2406,52,2023-06-16 01:00:00,view
724,3588,58,2023-06-16 01:30:00,view
725,3582,67,2023-06-16 02:00:00,view
726,434,7,2023-06-16 02:30:00,add_to_cart
727,1045,16,2023-06-16 03:00:00,view
728,1486,39,2023-06-16 03:30:00,view
729,4473,57,2023-06-16 04:00:00,view
730,2885,38,2023-06-16 04:30:00,add_to_cart
731,1889,76,2023-06-16 05:00:00,add_to_cart
732,2749,75,2023-06-16 05:30:00,view
733,4702,23,2023-06-16 06:00:00,add_to_cart
734,3031,52,2023-06-16 06:30:00,add_to_cart
735,3061,48,2023-06-16 07:00:00,add_to_cart
736,3570,3,2023-06-16 07:30:00,view
737,4988,46,2023-06-16 08:00:00,add_to_cart
738,4,67,2023-06-16 08:30:00,add_to_cart
739,1618,69,2023-06-16 09:00:00,view
740,3659,30,2023-06-16 09:30:00,add_to_cart
741,3164,48,2023-06-16 10:00:00,add_to_cart
742,1371,51,2023-06-16 10:30:00,view
743,3254,53,2023-06-16 11:00:00,add_to_cart
744,3373,28,2023-06-16 11:30:00,view
745,472,47,2023-06-16 12:00:00,view
746,3887,15,2023-06-16 12:30:00,add_to_cart
747,4111,53,2023-06-16 13:00:00,view
748,3703,68,2023-06-16 13:30:00,view
749,624,32,2023-06-16 14:00:00,add_to_cart
750,4714,20,2023-06-16 14:30:00,view
751,2398,29,2023-06-16 15:00:00,view
752,922,46,2023-06-16 15:30:00,add_to_cart
753,4465,3,2023-06-16 16:00:00,add_to_cart
754,2929,54,2023-06-16 16:30:00,view
755,3296,8,2023-06-16 17:00:00,add_to_cart
756,1189,44,2023-06-16 17:30:00,view
757,587,59,2023-06-16 18:00:00,add_to_cart
758,257,67,2023-06-16 18:30:00,add_to_cart
759,3049,8,2023-06-16 19:00:00,add_to_cart
760,1844,19,2023-06-16 19:30:00,view
761,1096,76,2023-06-16 20:00:00,view
762,3371,44,2023-06-16 20:30:00,view
763,4205,31,2023-06-16 21:00:00,view
764,579,27,2023-06-16 21:30:00,view
765,4072,57,2023-06-16 22:00:00,add_to_cart
766,4007,71,2023-06-16 22:30:00,add_to_cart
767,189,63,2023-06-16 23:00:00,add_to_cart
768,691,16,2023-06-16 23:30:00,view
769,2777,74,2023-06-17 00:00:00,view
770,2814,8,2023-06-17 00:30:00,view
771,2067,72,2023-06-17 01:00:00,view
772,2888,2,2023-06-17 01:30:00,view
773,2450,3,2023-06-17 02:00:00,add_to_cart
774,2515,11,2023-06-17 02:30:00,view
775,4495,3,2023-06-17 03:00:00,add_to_cart
776,1969,14,2023-06-17 03:30:00,view
777,1240,55,2023-06-17 04:00:00,add_to_cart
778,3537,73,2023-06-17 04:30:00,add_to_cart
779,512,67,2023-06-17 05:00:00,view
780,1583,62,2023-06-17 05:30:00,view
781,3358,54,2023-06-17 06:00:00,add_to_cart
782,3446,56,2023-06-17 06:30:00,view
783,3448,22,2023-06-17 07:00:00,view
784,713,67,2023-06-17 07:30:00,view
785,4724,34,2023-06-17 08:00:00,view
786,1102,48,2023-06-17 08:30:00,view
787,4246,72,2023-06-17 09:00:00,add_to_cart
788,4359,33,2023-06-17 09:30:00,view
789,3043,17,2023-06-17 10:00:00,view
790,3907,48,2023-06-17 10:30:00,view
791,3894,39,2023-06-17 11:00:00,view
792,4837,39,2023-06-17 11:30:00,view
793,2062,38,2023-06-17 12:00:00,view
794,4944,46,2023-06-17 12:30:00,view
795,3924,65,2023-06-17 13:00:00,add_to_cart
796,3709,35,2023-06-17 13:30:00,add_to_cart
797,2177,69,2023-06-17 14:00:00,add_to_cart
798,64,24,2023-06-17 14:30:00,view
799,2047,58,2023-06-17 15:00:00,add_to_cart
800,2657,71,2023-06-17 15:30:00,view
801,4145,27,2023-06-17 16:00:00,view
802,3540,31,2023-06-17 16:30:00,add_to_cart
803,1794,28,2023-06-17 17:00:00,add_to_cart
804,4127,39,2023-06-17 17:30:00,view
805,4240,67,2023-06-17 18:00:00,add_to_cart
806,1986,24,2023-06-17 18:30:00,view
807,1363,14,2023-06-17 19:00:00,add_to_cart
808,3546,28,2023-06-17 19:30:00,add_to_cart
809,4369,8,2023-06-17 20:00:00,view
810,1067,17,2023-06-17 20:30:00,add_to_cart
811,4586,2,2023-06-17 21:00:00,add_to_cart
812,3538,55,2023-06-17 21:30:00,add_to_cart
813,527,69,2023-06-17 22:00:00,add_to_cart
814,4576,20,2023-06-17 22:30:00,view
815,3345,24,2023-06-17 23:00:00,view
816,744,72,2023-06-17 23:30:00,view
817,1176,63,2023-06-18 00:00:00,view
818,3621,52,2023-06-18 00:30:00,add_to_cart
819,4429,21,2023-06-18 01:00:00,add_to_cart
820,4865,71,2023-06-18 01:30:00,add_to_cart
821,4650,2,2023-06-18 02:00:00,add_to_cart
822,120,11,2023-06-18 02:30:00,add_to_cart
823,2671,3,2023-06-18 03:00:00,add_to_cart
824,2836,20,2023-06-18 03:30:00,view
825,4864,10,2023-06-18 04:00:00,view
826,309,52,2023-06-18 04:30:00,view
827,9,45,2023-06-18 05:00:00,add_to_cart
828,2182,69,2023-06-18 05:30:00,add_to_cart
829,3877,35,2023-06-18 06:00:00,add_to_cart
830,1490,60,2023-06-18 06:30:00,view
831,2031,11,2023-06-18 07:00:00,view
832,914,59,2023-06-18 07:30:00,view
833,1343,65,2023-06-18 08:00:00,add_to_cart
834,603,37,2023-06-18 08:30:00,add_to_cart
835,1352,13,2023-06-18 09:00:00,view
836,2804,20,2023-06-18 09:30:00,view
837,1913,27,2023-06-18 10:00:00,add_to_cart
838,4208,29,2023-06-18 10:30:00,add_to_cart
839,125,25,2023-06-18 11:00:00,view
840,3632,17,2023-06-18 11:30:00,add_to_cart
841,875,17,2023-06-18 12:00:00,add_to_cart
842,1062,5,2023-06-18 12:30:00,view
843,3282,52,2023-06-18 13:00:00,view
844,4092,73,2023-06-18 13:30:00,add_to_cart
845,4192,31,2023-06-18 14:00:00,view
846,1539,49,2023-06-18 14:30:00,view
847,3584,65,2023-06-18 15:00:00,view
848,2417,12,2023-06-18 15:30:00,view
849,1247,1,2023-06-18 16:00:00,add_to_cart
850,2019,45,2023-06-18 16:30:00,add_to_cart
851,1913,78,2023-06-18 17:00:00,add_to_cart
852,1605,80,2023-06-18 17:30:00,add_to_cart
853,4840,39,2023-06-18 18:00:00,add_to_cart
854,161,75,2023-06-18 18:30:00,add_to_cart
855,282,12,2023-06-18 19:00:00,add_to_cart
856,841,35,2023-06-18 19:30:00,add_to_cart
857,1385,76,2023-06-18 20:00:00,view
858,25,16,2023-06-18 20:30:00,view
859,4070,42,2023-06-18 21:00:00,view
860,4718,19,2023-06-18 21:30:00,add_to_cart
861,1675,37,2023-06-18 22:00:00,add_to_cart
862,1011,7,2023-06-18 22:30:00,add_to_cart
863,3913,21,2023-06-18 23:00:00,add_to_cart
864,4513,40,2023-06-18 23:30:00,view
865,4861,50,2023-06-19 00:00:00,view
866,2955,51,2023-06-19 00:30:00,add_to_cart
867,2470,21,2023-06-19 01:00:00,view
868,1509,52,2023-06-19 01:30:00,add_to_cart
869,1567,52,2023-06-19 02:00:00,view
870,4978,5,2023-06-19 02:30:00,add_to_cart
871,1600,80,2023-06-19 03:00:00,view
872,1277,72,2023-06-19 03:30:00,view
873,443,21,2023-06-19 04:00:00,view
874,1783,13,2023-06-19 04:30:00,view
875,1270,33,2023-06-19 05:00:00,add_to_cart
876,1647,57,2023-06-19 05:30:00,add_to_cart
877,4187,13,2023-06-19 06:00:00,view
878,4416,15,2023-06-19 06:30:00,view
879,3851,27,2023-06-19 07:00:00,add_to_cart
880,3286,5,2023-06-19 07:30:00,view
881,3717,67,2023-06-19 08:00:00,view
882,931,4,2023-06-19 08:30:00,view
883,2308,49,2023-06-19 09:00:00,view
884,1953,18,2023-06-19 09:30:00,add_to_cart
885,2959,12,2023-06-19 10:00:00,view
886,150,78,2023-06-19 10:30:00,view
887,1516,56,2023-06-19 11:00:00,add_to_cart
888,3147,13,2023-06-19 11:30:00,add_to_cart
889,99,22,2023-06-19 12:00:00,view
890,954,45,2023-06-19 12:30:00,add_to_cart
891,4615,62,2023-06-19 13:00:00,view
892,94,49,2023-06-19 13:30:00,view
893,4392,10,2023-06-19 14:00:00,view
894,3987,46,2023-06-19 14:30:00,add_to_cart
895,2305,4,2023-06-19 15:00:00,view
896,403,9,2023-06-19 15:30:00,add_to_cart
897,269,65,2023-06-19 16:00:00,add_to_cart
898,2793,37,2023-06-19 16:30:00,add_to_cart
899,2700,62,2023-06-19 17:00:00,view
900,924,15,2023-06-19 17:30:00,add_to_cart
901,3555,12,2023-06-19 18:00:00,view
902,1243,16,2023-06-19 18:30:00,add_to_cart
903,2422,20,2023-06-19 19:00:00,add_to_cart
904,693,45,2023-06-19 19:30:00,add_to_cart
905,568,16,2023-06-19 20:00:00,view
906,3242,50,2023-06-19 20:30:00,add_to_cart
907,1736,22,2023-06-19 21:00:00,add_to_cart
908,2638,32,2023-06-19 21:30:00,add_to_cart
909,302,38,2023-06-19 22:00:00,add_to_cart
910,3401,31,2023-06-19 22:30:00,view
911,3683,53,2023-06-19 23:00:00,view
912,114,30,2023-06-19 23:30:00,view
913,1458,40,2023-06-20 00:00:00,add_to_cart
914,1333,52,2023-06-20 00:30:00,add_to_cart
915,3626,48,2023-06-20 01:00:00,add_to_cart
916,1745,50,2023-06-20 01:30:00,view
917,2110,73,2023-06-20 02:00:00,view
918,157,5,2023-06-20 02:30:00,add_to_cart
919,4814,16,2023-06-20 03:00:00,view
920,2054,80,2023-06-20 03:30:00,view
921,3940,61,2023-06-20 04:00:00,view
922,873,53,2023-06-20 04:30:00,add_to_cart
923,4687,66,2023-06-20 05:00:00,add_to_cart
924,1548,7,2023-06-20 05:30:00,add_to_cart
925,2503,58,2023-06-20 06:00:00,view
926,2673,71,2023-06-20 06:30:00,view
927,2925,11,2023-06-20 07:00:00,view
928,1989,54,2023-06-20 07:30:00,view
929,1912,54,2023-06-20 08:00:00,view
930,1388,14,2023-06-20 08:30:00,view
931,4005,27,2023-06-20 09:00:00,view
932,467,23,2023-06-20 09:30:00,view
933,2034,67,2023-06-20 10:00:00,add_to_cart
934,4816,35,2023-06-20 10:30:00,view
935,4384,21,2023-06-20 11:00:00,add_to_cart
936,2458,9,2023-06-20 11:30:00,add_to_cart
937,4603,26,2023-06-20 12:00:00,add_to_cart
938,310,38,2023-06-20 12:30:00,view
939,1556,49,2023-06-20 13:00:00,add_to_cart
940,3691,40,2023-06-20 13:30:00,view
941,1320,57,2023-06-20 14:00:00,add_to_cart
942,1845,28,2023-06-20 14:30:00,add_to_cart
943,3994,4,2023-06-20 15:00:00,add_to_cart
944,836,19,2023-06-20 15:30:00,add_to_cart
945,3839,29,2023-06-20 16:00:00,view
946,4889,74,2023-06-20 16:30:00,add_to_cart
947,2781,2,2023-06-20 17:00:00,view
948,3638,79,2023-06-20 17:30:00,add_to_cart
949,1247,24,2023-06-20 18:00:00,add_to_cart
950,600,65,2023-06-20 18:30:00,add_to_cart
951,4488,4,2023-06-20 19:00:00,add_to_cart
952,579,69,2023-06-20 19:30:00,view
953,4422,33,2023-06-20 20:00:00,add_to_cart
954,3816,53,2023-06-20 20:30:00,view
955,1259,60,2023-06-20 21:00:00,view
956,1941,56,2023-06-20 21:30:00,add_to_cart
957,864,61,2023-06-20 22:00:00,view
958,1602,70,2023-06-20 22:30:00,add_to_cart
959,2658,1,2023-06-20 23:00:00,view
960,2526,68,2023-06-20 23:30:00,add_to_cart
961,4428,36,2023-06-21 00:00:00,view
962,1506,31,2023-06-21 00:30:00,add_to_cart
963,4770,75,2023-06-21 01:00:00,add_to_cart
964,918,50,2023-06-21 01:30:00,view
965,1958,45,2023-06-21 02:00:00,add_to_cart
966,4906,56,2023-06-21 02:30:00,add_to_cart
967,3145,1,2023-06-21 03:00:00,add_to_cart
968,1136,25,2023-06-21 03:30:00,add_to_cart
969,3171,74,2023-06-21 04:00:00,add_to_cart
970,3645,17,2023-06-21 04:30:00,view
971,2418,69,2023-06-21 05:00:00,view
972,697,31,2023-06-21 05:30:00,view
973,708,18,2023-06-21 06:00:00,add_to_cart
974,98,16,2023-06-21 06:30:00,add_to_cart
975,2839,29,2023-06-21 07:00:00,view
976,3966,35,2023-06-21 07:30:00,view
977,1242,45,2023-06-21 08:00:00,view
978,3443,14,2023-06-21 08:30:00,add_to_cart
979,3627,61,2023-06-21 09:00:00,add_to_cart
980,1649,15,2023-06-21 09:30:00,add_to_cart
981,1151,71,2023-06-21 10:00:00,view
982,1304,53,2023-06-21 10:30:00,add_to_cart
983,2407,41,2023-06-21 11:00:00,view
984,1548,78,2023-06-21 11:30:00,view
985,1567,25,2023-06-21 12:00:00,view
986,2506,73,2023-06-21 12:30:00,view
987,4990,65,2023-06-21 13:00:00,view
988,1171,4,2023-06-21 13:30:00,add_to_cart
989,3632,79,2023-06-21 14:00:00,view
990,3630,21,2023-06-21 14:30:00,view
991,4696,25,2023-06-21 15:00:00,add_to_cart
992,2690,35,2023-06-21 15:30:00,add_to_cart
993,1280,20,2023-06-21 16:00:00,view
994,2567,63,2023-06-21 16:30:00,add_to_cart
995,239,76,2023-06-21 17:00:00,add_to_cart
996,166,16,2023-06-21 17:30:00,add_to_cart
997,1453,20,2023-06-21 18:00:00,add_to_cart
998,4166,25,2023-06-21 18:30:00,view
999,4031,78,2023-06-21 19:00:00,add_to_cart
1000,1791,76,2023-06-21 19:30:00,view
1001,2705,39,2023-06-21 20:00:00,view
1002,4166,67,2023-06-21 20:30:00,add_to_cart
1003,592,43,2023-06-21 21:00:00,add_to_cart
1004,2015,78,2023-06-21 21:30:00,view
1005,4937,69,2023-06-21 22:00:00,add_to_cart
1006,2838,27,2023-06-21 22:30:00,add_to_cart
1007,3886,71,2023-06-21 23:00:00,view
1008,2150,31,2023-06-21 23:30:00,view
1009,4635,58,2023-06-22 00:00:00,view
1010,2865,70,2023-06-22 00:30:00,add_to_cart
1011,176,3,2023-06-22 01:00:00,add_to_cart
1012,3429,1,2023-06-22 01:30:00,view
1013,4917,69,2023-06-22 02:00:00,add_to_cart
1014,4905,52,2023-06-22 02:30:00,add_to_cart
1015,2259,41,2023-06-22 03:00:00,view
1016,1194,64,2023-06-22 03:30:00,add_to_cart
1017,3887,1,2023-06-22 04:00:00,view
1018,2397,68,2023-06-22 04:30:00,view
1019,1859,19,2023-06-22 05:00:00,add_to_cart
1020,340,52,2023-06-22 05:30:00,add_to_cart
1021,4048,29,2023-06-22 06:00:00,add_to_cart
1022,1539,69,2023-06-22 06:30:00,view
1023,1601,10,2023-06-22 07:00:00,add_to_cart
1024,3209,78,2023-06-22 07:30:00,add_to_cart
1025,251,29,2023-06-22 08:00:00,view
1026,1174,15,2023-06-22 08:30:00,add_to_cart
1027,277,64,2023-06-22 09:00:00,view
1028,3150,52,2023-06-22 09:30:00,view
1029,3694,43,2023-06-22 10:00:00,view
1030,4762,67,2023-06-22 10:30:00,add_to_cart
1031,3714,57,2023-06-22 11:00:00,add_to_cart
1032,4573,72,2023-06-22 11:30:00,add_to_cart
1033,3353,31,2023-06-22 12:00:00,add_to_cart
1034,4527,27,2023-06-22 12:30:00,view
1035,1700,77,2023-06-22 13:00:00,add_to_cart
1036,202,10,2023-06-22 13:30:00,view
1037,4212,31,2023-06-22 14:00:00,view
1038,1677,60,2023-06-22 14:30:00,view
1039,578,48,2023-06-22 15:00:00,view
1040,3656,22,2023-06-22 15:30:00,add_to_cart
1041,4551,39,2023-06-22 16:00:00,add_to_cart
1042,1603,44,2023-06-22 16:30:00,add_to_cart
1043,3648,56,2023-06-22 17:00:00,view
1044,1572,1,2023-06-22 17:30:00,view
1045,1920,49,2023-06-22 18:00:00,view
1046,4408,69,2023-06-22 18:30:00,view
1047,3423,47,2023-06-22 19:00:00,add_to_cart
1048,763,37,2023-06-22 19:30:00,add_to_cart
1049,3041,72,2023-06-22 20:00:00,view
1050,95,80,2023-06-22 20:30:00,add_to_cart
1051,1892,68,2023-06-22 21:00:00,view
1052,3020,42,2023-06-22 21:30:00,view
1053,1360,60,2023-06-22 22:00:00,add_to_cart
1054,243,80,2023-06-22 22:30:00,view
1055,4152,49,2023-06-22 23:00:00,view
1056,1953,29,2023-06-22 23:30:00,add_to_cart
1057,409,75,2023-06-23 00:00:00,add_to_cart
1058,306,42,2023-06-23 00:30:00,add_to_cart
1059,3384,78,2023-06-23 01:00:00,add_to_cart
1060,34,42,2023-06-23 01:30:00,view
1061,4721,2,2023-06-23 02:00:00,add_to_cart
1062,741,62,2023-06-23 02:30:00,add_to_cart
1063,948,13,2023-06-23 03:00:00,view
1064,3794,1,2023-06-23 03:30:00,view
1065,3233,50,2023-06-23 04:00:00,view
1066,1315,67,2023-06-23 04:30:00,add_to_cart
1067,107,35,2023-06-23 05:00:00,add_to_cart
1068,4718,25,2023-06-23 05:30:00,add_to_cart
1069,2724,5,2023-06-23 06:00:00,add_to_cart
1070,2782,72,2023-06-23 06:30:00,add_to_cart
1071,778,60,2023-06-23 07:00:00,add_to_cart
1072,851,75,2023-06-23 07:30:00,add_to_cart
1073,845,37,2023-06-23 08:00:00,view
1074,3926,9,2023-06-23 08:30:00,add_to_cart
1075,1233,10,2023-06-23 09:00:00,view
1076,1680,69,2023-06-23 09:30:00,view
1077,1302,36,2023-06-23 10:00:00,view
1078,4295,20,2023-06-23 10:30:00,view
1079,4256,66,2023-06-23 11:00:00,view
1080,2779,43,2023-06-23 11:30:00,add_to_cart
1081,938,17,2023-06-23 12:00:00,add_to_cart
1082,3590,59,2023-06-23 12:30:00,add_to_cart
1083,4762,60,2023-06-23 13:00:00,view
1084,2609,30,2023-06-23 13:30:00,add_to_cart
1085,2076,11,2023-06-23 14:00:00,view
1086,1077,35,2023-06-23 14:30:00,add_to_cart
1087,4737,76,2023-06-23 15:00:00,view
1088,4973,54,2023-06-23 15:30:00,add_to_cart
1089,2873,69,2023-06-23 16:00:00,add_to_cart
1090,4332,4,2023-06-23 16:30:00,view
1091,3303,79,2023-06-23 17:00:00,add_to_cart
1092,1519,28,2023-06-23 17:30:00,add_to_cart
1093,164,80,2023-06-23 18:00:00,add_to_cart
1094,2666,11,2023-06-23 18:30:00,view
1095,3574,27,2023-06-23 19:00:00,view
1096,4736,7,2023-06-23 19:30:00,add_to_cart
1097,4438,76,2023-06-23 20:00:00,view
1098,3836,30,2023-06-23 20:30:00,view
1099,4046,22,2023-06-23 21:00:00,add_to_cart
1100,3989,11,2023-06-23 21:30:00,view
1101,1178,36,2023-06-23 22:00:00,add_to_cart
1102,2522,73,2023-06-23 22:30:00,view
1103,2315,34,2023-06-23 23:00:00,view
1104,4143,53,2023-06-23 23:30:00,add_to_cart
1105,1642,30,2023-06-24 00:00:00,add_to_cart
1106,3099,41,2023-06-24 00:30:00,add_to_cart
1107,1133,7,2023-06-24 01:00:00,view
1108,387,25,2023-06-24 01:30:00,add_to_cart
1109,3475,55,2023-06-24 02:00:00,add_to_cart
1110,4665,5,2023-06-24 02:30:00,add_to_cart
1111,1972,65,2023-06-24 03:00:00,add_to_cart
1112,2768,27,2023-06-24 03:30:00,add_to_cart
1113,11,71,2023-06-24 04:00:00,view
